productCode,casNum,compound,smiles,flashPoint,img,sds
AKM506,4861-79-4,MAGNESIUM METHYL CARBONATE,C(OC)([O-])=O.[Mg+2].COC([O-])=O,58,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKM506.gif,https://s3.amazonaws.com/gelest/sds/AKM506_GHS+US_English+US.pdf
AKM528,12427-38-2,MANGANESE(II) ETHYLENEBIS(DITHIOCARBAMATE),C(CNC([S-])=S)NC([S-])=S.[Mn+2],0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKM528.gif,https://s3.amazonaws.com/gelest/sds/AKM528_GHS+US_English+US.pdf
AKM548,65756-25-4,MOLYBDENUM(V) ETHOXIDE,[O-]CC.[Mo+5].[O-]CC.[O-]CC.[O-]CC.[O-]CC,-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKM548.gif,https://s3.amazonaws.com/gelest/sds/AKM548_GHS+US_English+US.pdf
AKN556,142002-57-1,NEODYMIUM METHOXYETHOXIDE,COC([O-])C.[Nd+3].COC([O-])C.COC([O-])C,39,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKN556.gif,https://s3.amazonaws.com/gelest/sds/AKN556_GHS+US_English+US.pdf
AKN572,13927-77-0,NICKEL DI-n-BUTYLDITHIOCARBAMATE,C(CCC)N(C([S-])=S)CCCC.[Ni+2].C(CCC)N(C([S-])=S)CCCC,260,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKN572.gif,https://s3.amazonaws.com/gelest/sds/AKN572_GHS+US_English+US.pdf
AKN575,15521-65-0,NICKEL DIMETHYLDITHIOCARBAMATE,CN(C([S-])=S)C.[Ni+2].CN(C([S-])=S)C,200,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKN575.gif,https://s3.amazonaws.com/gelest/sds/AKN575_GHS+US_English+US.pdf
AKN588,51030-47-8,NIOBIUM(V) n-BUTOXIDE,[O-]CCCC.[Nb+5].[O-]CCCC.[O-]CCCC.[O-]CCCC.[O-]CCCC,90,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKN588.gif,https://s3.amazonaws.com/gelest/sds/AKN588_GHS+US_English+US.pdf
AKN590,3236-82-6,NIOBIUM(V) ETHOXIDE,[O-]CC.[Nb+5].[O-]CC.[O-]CC.[O-]CC.[O-]CC,74,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKN590.gif,https://s3.amazonaws.com/gelest/sds/AKN590_GHS+US_English+US.pdf
AKP630,865-47-4,POTASSIUM t-BUTOXIDE,CC(C)(C)[O-].[K+],1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKP630.gif,https://s3.amazonaws.com/gelest/sds/AKP630_GHS+US_English+US.pdf
AKP631,865-47-4,POTASSIUM t-BUTOXIDE,CC(C)(C)[O-].[K+],14,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKP631.gif,https://s3.amazonaws.com/gelest/sds/AKP631_GHS+US_English+US.pdf
